Stock Code,Financial Year,Announcement Date,Quarter,Revenue ('000),PBT ('000),NP ('000),NP to SH ('000),NP Margin,ROE,EPS,DPS,NAPS,QoQ,YoY
7073,30-Jun-2023,20-Feb-2023,31-Dec-2022,"13,417","1,908","1,908","1,908",14.22%,0.27%,0.31,0.00,1.14,-1.75%,5.82%
7073,30-Jun-2023,24-Nov-2022,30-Sep-2022,"13,706","1,797","1,942","1,942",14.17%,0.27%,0.31,0.00,1.14,-14.03%,265.04%
7073,30-Jun-2022,30-Aug-2022,30-Jun-2022,"15,081","2,219","2,259","2,259",14.98%,0.32%,0.36,0.00,1.15,7.32%,-65.76%
7073,30-Jun-2022,31-May-2022,31-Mar-2022,"15,820","2,268","2,105","2,105",13.31%,0.30%,0.35,0.00,1.18,16.75%,618.43%
7073,30-Jun-2022,31-Jan-2022,31-Dec-2021,"27,664","1,858","1,803","1,803",6.52%,0.25%,0.30,0.00,1.18,238.91%,"1,012.96%"
7073,30-Jun-2022,24-Nov-2021,30-Sep-2021,"11,737",536,532,532,4.53%,0.08%,0.09,0.00,1.17,-91.94%,379.28%
7073,30-Jun-2021,30-Sep-2021,30-Jun-2021,749,"6,604","6,598","6,598",880.91%,0.96%,1.37,0.00,1.42,"2,151.88%",-63.96%
7073,30-Jun-2021,25-Jun-2021,31-Mar-2021,888,274,293,293,33.00%,0.05%,0.06,0.00,1.15,80.86%,81.99%
7073,30-Jun-2021,25-Feb-2021,31-Dec-2020,"1,322",183,162,162,12.25%,0.03%,0.03,0.00,1.15,45.95%,0.62%
7073,30-Jun-2021,26-Nov-2020,30-Sep-2020,"1,488",125,111,111,7.46%,0.02%,0.02,0.00,1.15,-99.39%,101.84%
7073,30-Jun-2020,28-Aug-2020,30-Jun-2020,828,"18,253","18,308","18,308","2,211.11%",3.28%,3.80,0.00,1.16,"11,271.43%",-%
7073,30-Jun-2020,29-Jun-2020,31-Mar-2020,649,169,161,161,24.81%,0.03%,0.03,0.00,1.12,0.00%,100.16%
7073,30-Jun-2020,26-Feb-2020,31-Dec-2019,331,240,161,161,48.64%,0.03%,0.03,0.00,1.12,102.67%,100.89%
7073,30-Jun-2020,29-Nov-2019,30-Sep-2019,691,"-5,996","-6,020","-6,020",-871.20%,-1.12%,-1.27,0.00,1.13,83.69%,66.69%
7073,30-Jun-2020,30-Aug-2019,30-Jun-2019,952,"-36,878","-36,902","-36,902","-3,876.26%",-6.82%,-7.78,0.00,1.14,63.88%,-575.74%
7073,30-Jun-2019,11-Jun-2019,31-Mar-2019,783,"-102,138","-102,154","-102,154","-13,046.49%",-17.64%,-21.52,0.00,1.22,-465.48%,"-5,122.60%"
7073,31-Dec-2018,11-Mar-2019,31-Dec-2018,"6,885","-18,713","-18,713","-18,065",-271.79%,-2.66%,-4.68,0.00,1.76,0.03%,"-2,217.82%"
7073,31-Dec-2018,10-Dec-2018,30-Sep-2018,"3,732","-17,855","-17,776","-18,070",-476.31%,-2.63%,-4.73,0.00,1.83,-230.89%,-375.21%
7073,31-Dec-2018,30-Aug-2018,30-Jun-2018,"4,584","-5,044","-5,167","-5,461",-112.72%,-0.78%,-1.45,0.00,1.87,-179.19%,"-1,014.74%"
7073,31-Dec-2018,31-May-2018,31-Mar-2018,"8,111","-1,944",256,"-1,956",3.16%,-0.28%,-0.52,0.00,1.89,-329.31%,-321.52%
7073,31-Dec-2017,28-Feb-2018,31-Dec-2017,"2,672","1,143","1,433",853,53.63%,0.12%,0.24,0.00,1.95,-87.01%,222.21%
7073,31-Dec-2017,27-Nov-2017,30-Sep-2017,"10,710","4,570","4,390","6,566",40.99%,0.65%,1.27,0.00,1.96,999.83%,54.39%
7073,31-Dec-2017,30-Aug-2017,30-Jun-2017,"11,706",559,422,597,3.60%,0.10%,0.24,0.00,2.33,-32.39%,-9.13%
7073,31-Dec-2017,30-May-2017,31-Mar-2017,"12,924","1,157","1,035",883,8.01%,0.16%,0.37,0.00,2.38,226.50%,-7.54%
7073,31-Dec-2016,28-Feb-2017,31-Dec-2016,"4,340","-5,960","-2,126",-698,-48.99%,-0.12%,-0.30,0.00,2.38,-116.41%,-105.25%
7073,31-Dec-2016,18-Nov-2016,30-Sep-2016,"25,527","4,755","4,253","4,253",16.66%,0.76%,1.81,0.00,2.38,547.34%,-27.40%
7073,31-Dec-2016,29-Aug-2016,30-Jun-2016,"25,075",386,657,657,2.62%,0.12%,0.28,0.00,2.39,-31.20%,-99.77%
7073,31-Dec-2016,31-May-2016,31-Mar-2016,"25,941","1,257",955,955,3.68%,0.18%,0.50,0.00,2.72,-92.82%,-6.65%
7073,31-Dec-2015,29-Feb-2016,31-Dec-2015,"9,548",860,"1,664","13,303",17.43%,2.69%,7.32,3.00,2.72,127.09%,230.51%
7073,31-Dec-2015,23-Nov-2015,30-Sep-2015,"14,807","1,400","1,518","5,858",10.25%,1.36%,3.70,0.00,2.72,-97.97%,"2,085.82%"
7073,31-Dec-2015,28-Aug-2015,30-Jun-2015,"14,342",590,44,"289,031",0.31%,58.68%,159.03,0.00,2.71,"28,153.28%","17,259.22%"
7073,31-Dec-2015,28-May-2015,31-Mar-2015,"24,911","1,339","1,171","1,023",4.70%,0.50%,0.56,0.00,1.12,-74.58%,-90.65%
7073,31-Dec-2014,27-Feb-2015,31-Dec-2014,"31,777","4,694","4,326","4,025",13.61%,1.99%,2.21,3.00,1.11,"1,401.87%",-23.30%
7073,31-Dec-2014,24-Nov-2014,30-Sep-2014,"17,948",372,268,268,1.49%,0.14%,0.15,0.00,1.09,-83.90%,-40.71%
7073,31-Dec-2014,29-Aug-2014,30-Jun-2014,"15,843","1,820","1,665","1,665",10.51%,0.88%,0.99,0.00,1.13,-84.78%,4.59%
7073,31-Dec-2014,20-May-2014,31-Mar-2014,"13,679","11,095","10,940","10,940",79.98%,6.57%,10.18,0.00,1.55,108.46%,926.28%
7073,31-Dec-2013,27-Feb-2014,31-Dec-2013,"12,711","-9,988","5,248","5,248",41.29%,3.37%,4.88,3.00,1.45,"1,061.06%",137.90%
7073,31-Dec-2013,27-Nov-2013,30-Sep-2013,"13,552",-290,452,452,3.34%,0.30%,0.42,0.00,1.40,-71.61%,-43.57%
4286,30-Jun-2023,23-Aug-2023,30-Jun-2023,"39,873","17,341","13,896","13,940",34.85%,4.20%,4.48,0.00,1.065,786.70%,615.61%
4286,30-Jun-2023,24-May-2023,31-Mar-2023,"1,611","-1,805","-2,120","-2,030",-131.60%,-0.69%,-0.70,0.00,1.013,-175.82%,-468.63%
4286,30-Jun-2023,23-Feb-2023,31-Dec-2022,"2,055",-468,-747,-736,-36.35%,-0.24%,-0.26,0.00,1.096,-230.27%,-121.50%
4286,30-Jun-2023,24-Nov-2022,30-Sep-2022,"7,958","1,091",534,565,6.71%,0.18%,0.20,0.00,1.099,-71.00%,181.53%
4286,30-Jun-2022,22-Aug-2022,30-Jun-2022,"2,884","2,291","1,946","1,948",67.48%,0.63%,0.69,0.00,1.097,645.66%,136.97%
4286,30-Jun-2022,25-May-2022,31-Mar-2022,"3,202",199,-124,-357,-3.87%,-0.12%,-0.13,0.00,1.09,-110.43%,-120.06%
4286,30-Jun-2022,23-Feb-2022,31-Dec-2021,"2,322","1,753","3,411","3,423",146.90%,1.19%,1.30,0.00,1.091,593.94%,151.63%
4286,30-Jun-2022,22-Nov-2021,30-Sep-2021,"1,129",-367,-682,-693,-60.41%,-0.23%,-0.29,0.00,1.237,86.85%,-300.87%
4286,30-Jun-2021,09-Sep-2021,30-Jun-2021,"2,603",-765,"-5,259","-5,269",-202.04%,-1.80%,-2.22,0.00,1.236,-396.01%,-138.83%
4286,30-Jun-2021,25-May-2021,31-Mar-2021,"8,302","2,061","1,798","1,780",21.66%,0.60%,0.75,0.00,1.258,126.85%,888.89%
4286,30-Jun-2021,25-Feb-2021,31-Dec-2020,"4,030","-6,342","-6,632","-6,630",-164.57%,-2.24%,-2.80,0.00,1.251,"-2,021.74%","-4,377.42%"
4286,30-Jun-2021,25-Nov-2020,30-Sep-2020,"3,870",812,387,345,10.00%,0.11%,0.15,0.00,1.279,-97.46%,-84.07%
4286,30-Jun-2020,28-Aug-2020,30-Jun-2020,"7,525","15,369","13,602","13,571",180.76%,4.47%,5.72,0.00,1.28,"7,439.45%",204.15%
4286,30-Jun-2020,25-Jun-2020,31-Mar-2020,"9,818",182,202,180,2.06%,0.06%,-0.84,0.00,1.22,16.13%,-84.58%
4286,30-Jun-2020,24-Feb-2020,31-Dec-2019,"10,953",842,174,155,1.59%,0.05%,0.98,0.00,1.22,-92.84%,-79.63%
4286,30-Jun-2020,29-Nov-2019,30-Sep-2019,"10,280","3,526","2,185","2,166",21.25%,0.75%,0.91,0.00,1.22,-51.46%,-83.85%
4286,30-Jun-2019,29-Aug-2019,30-Jun-2019,"23,879","5,884","4,468","4,462",18.71%,1.56%,8.35,0.00,1.21,282.35%,67.24%
4286,30-Jun-2019,30-May-2019,31-Mar-2019,"22,084","2,509","1,170","1,167",5.30%,0.41%,6.47,0.00,1.19,53.35%,-84.39%
4286,30-Jun-2019,21-Feb-2019,31-Dec-2018,"23,117","1,097",789,761,3.41%,0.27%,5.98,0.00,1.19,-94.33%,-79.30%
4286,30-Jun-2019,30-Nov-2018,30-Sep-2018,"31,149","18,551","13,417","13,413",43.07%,4.80%,5.66,0.00,1.18,402.74%,"1,023.37%"
4286,30-Jun-2018,29-Aug-2018,30-Jun-2018,"22,273","2,818","2,678","2,668",12.02%,1.00%,1.13,0.00,1.13,-64.31%,121.47%
4286,30-Jun-2018,21-May-2018,31-Mar-2018,"52,609","10,558","7,499","7,475",14.25%,2.82%,3.15,0.00,1.12,103.35%,107.93%
4286,30-Jun-2018,28-Feb-2018,31-Dec-2017,"23,831","3,847","3,444","3,676",14.45%,1.44%,1.55,0.00,1.08,207.87%,"1,270.70%"
4286,30-Jun-2018,30-Nov-2017,30-Sep-2017,"33,159","1,452",962,"1,194",2.90%,0.47%,0.50,0.00,1.07,109.61%,791.04%
4286,30-Jun-2017,30-Aug-2017,30-Jun-2017,"15,515","-3,989","-7,271","-12,427",-46.86%,-5.16%,-5.49,0.00,1.06,-445.67%,"-3,187.57%"
4286,30-Jun-2017,31-May-2017,31-Mar-2017,"34,238","11,808","8,178","3,595",23.89%,1.43%,1.61,0.00,1.12,"1,244.90%","14,480.00%"
4286,30-Jun-2017,28-Feb-2017,31-Dec-2016,"16,477",183,-278,-314,-1.69%,-0.13%,-0.15,0.00,1.16,-334.33%,-117.43%
4286,30-Jun-2017,30-Nov-2016,30-Sep-2016,"16,920",752,179,134,1.06%,0.05%,0.06,0.00,1.12,135.45%,-93.90%
4286,30-Jun-2016,30-Aug-2016,30-Jun-2016,"11,626","-1,524","-1,358",-378,-11.68%,-0.15%,-0.17,0.00,1.12,"-1,412.00%",94.26%
4286,30-Jun-2016,31-May-2016,31-Mar-2016,"12,875",960,54,-25,0.42%,-0.01%,-0.01,0.00,1.12,-101.39%,86.91%
4286,30-Jun-2016,24-Feb-2016,31-Dec-2015,"23,111","2,885","1,905","1,801",8.24%,0.75%,0.84,0.00,1.12,-18.02%,77.79%
4286,30-Jun-2016,30-Nov-2015,30-Sep-2015,"24,068","2,896","2,235","2,197",9.29%,0.92%,1.02,0.00,1.11,133.37%,838.89%
4286,30-Jun-2015,26-Aug-2015,30-Jun-2015,"8,420","1,216","-6,735","-6,583",-79.99%,-2.75%,-3.05,0.00,1.11,"-3,346.60%",12.40%
4286,30-Jun-2015,26-May-2015,31-Mar-2015,"8,633","1,139",-853,-191,-9.88%,-0.08%,-0.09,0.00,1.14,-118.85%,-100.36%
4286,30-Jun-2015,26-Feb-2015,31-Dec-2014,"5,919","1,408",828,"1,013",13.99%,0.41%,0.47,0.00,1.14,332.91%,-85.87%
4286,30-Jun-2015,25-Nov-2014,30-Sep-2014,"6,218",333,41,234,0.66%,0.10%,0.11,0.00,1.13,103.11%,-96.19%
4286,30-Jun-2014,27-Aug-2014,30-Jun-2014,"10,086","-7,614","-10,208","-7,515",-101.21%,-3.05%,-3.48,0.00,1.14,-114.02%,-676.75%
4286,30-Jun-2014,30-May-2014,31-Mar-2014,"157,897","117,339","90,312","53,599",57.20%,21.41%,24.84,0.00,1.16,647.44%,501.63%
4286,30-Jun-2014,26-Feb-2014,31-Dec-2013,"64,073","28,349","22,405","7,171",34.97%,3.65%,3.32,0.00,0.91,16.83%,73.30%
4286,30-Jun-2014,29-Nov-2013,30-Sep-2013,"56,915","21,437","12,921","6,138",22.70%,3.23%,2.84,0.00,0.88,371.07%,17.36%
5145,31-Dec-2023,24-Aug-2023,30-Jun-2023,"31,530","7,785","7,347","7,347",23.30%,3.27%,1.32,0.00,0.45,197.86%,797.06%
5145,31-Dec-2023,31-May-2023,31-Mar-2023,"18,210","-7,232","-7,234","-7,508",-39.73%,-3.58%,-1.50,0.00,0.42,0.44%,14.72%
5145,31-Dec-2022,28-Feb-2023,31-Dec-2022,"20,257","-7,165","-7,541","-7,541",-37.23%,-3.51%,-1.51,0.00,0.43,-171.65%,81.38%
5145,31-Dec-2022,29-Nov-2022,30-Sep-2022,"21,470","-3,264","-2,776","-2,776",-12.93%,-1.21%,-0.56,0.00,0.46,-163.38%,65.05%
5145,31-Dec-2022,30-Aug-2022,30-Jun-2022,"16,088","-1,228","-1,054","-1,054",-6.55%,-0.47%,-0.21,0.00,0.45,88.03%,85.98%
5145,31-Dec-2022,31-May-2022,31-Mar-2022,"7,480","-9,512","-8,804","-8,804",-117.70%,-4.00%,-1.76,0.00,0.44,78.26%,10.56%
5145,31-Dec-2021,22-Feb-2022,31-Dec-2021,"9,052","-45,483","-40,504","-40,504",-447.46%,-18.00%,-8.10,0.00,0.45,-410.00%,-149.36%
5145,31-Dec-2021,25-Nov-2021,30-Sep-2021,"11,511","-8,015","-7,942","-7,942",-68.99%,-3.00%,-1.59,0.00,0.53,-5.65%,37.66%
5145,31-Dec-2021,17-Sep-2021,30-Jun-2021,"9,992","-6,463","-7,517","-7,517",-75.23%,-2.73%,-1.50,0.00,0.55,23.64%,26.40%
5145,31-Dec-2021,31-May-2021,31-Mar-2021,"7,245","-9,955","-9,844","-9,844",-135.87%,-3.52%,-1.97,0.00,0.56,39.40%,-77.82%
5145,31-Dec-2020,29-Mar-2021,31-Dec-2020,"6,164","-17,445","-16,243","-16,243",-263.51%,-5.70%,-3.25,0.00,0.57,-27.51%,-13.81%
5145,31-Dec-2020,27-Nov-2020,30-Sep-2020,"8,391","-13,554","-12,739","-12,739",-151.82%,-4.18%,-2.55,0.00,0.61,-24.72%,-213.23%
5145,31-Dec-2020,27-Aug-2020,30-Jun-2020,"14,833","-10,014","-10,214","-10,214",-68.86%,-3.19%,-2.04,0.00,0.64,-84.50%,-6.68%
5145,31-Dec-2020,30-Jun-2020,31-Mar-2020,"20,631","-4,888","-5,536","-5,536",-26.83%,-1.68%,-1.11,0.00,0.66,61.21%,41.90%
5145,31-Dec-2019,25-Feb-2020,31-Dec-2019,"23,003","-14,416","-14,272","-14,272",-62.04%,-4.32%,-2.85,0.00,0.66,-250.92%,-433.30%
5145,31-Dec-2019,29-Nov-2019,30-Sep-2019,"24,029","-3,418","-4,067","-4,067",-16.93%,-1.16%,-0.81,0.00,0.70,57.52%,65.35%
5145,31-Dec-2019,28-Aug-2019,30-Jun-2019,"11,996","-9,423","-9,574","-9,574",-79.81%,-2.74%,-1.91,0.00,0.70,-0.48%,-753.30%
5145,31-Dec-2019,21-May-2019,31-Mar-2019,"7,040","-10,584","-10,584","-9,528",-150.34%,-2.68%,-1.91,0.00,0.71,-322.51%,14.60%
5145,31-Dec-2018,28-Feb-2019,31-Dec-2018,"37,941","5,060","4,282","4,282",11.29%,1.16%,0.86,0.00,0.74,136.48%,137.03%
5145,31-Dec-2018,16-Nov-2018,30-Sep-2018,"11,198","-11,736","-11,738","-11,738",-104.82%,-3.22%,-2.35,0.00,0.73,-946.17%,49.08%
5145,31-Dec-2018,21-Aug-2018,30-Jun-2018,"12,896",-833,"-1,122","-1,122",-8.70%,-0.30%,-0.22,0.00,0.74,89.94%,82.95%
5145,31-Dec-2018,22-May-2018,31-Mar-2018,"9,617","-14,469","-11,157","-11,157",-116.01%,-3.06%,-2.23,0.00,0.73,3.52%,-6.32%
5145,31-Dec-2017,22-Feb-2018,31-Dec-2017,"13,865","-9,870","-11,564","-11,564",-83.40%,-3.00%,-2.31,0.00,0.77,49.83%,66.26%
5145,31-Dec-2017,06-Nov-2017,30-Sep-2017,"15,816","-22,512","-23,051","-23,051",-145.74%,-5.69%,-4.61,0.00,0.81,-250.27%,-215.64%
5145,31-Dec-2017,11-Aug-2017,30-Jun-2017,"34,147","-7,829","-6,581","-6,581",-19.27%,-1.53%,-1.32,0.00,0.86,37.29%,25.84%
5145,31-Dec-2017,30-May-2017,31-Mar-2017,"12,334","-10,362","-10,494","-10,494",-85.08%,-2.36%,-2.10,0.00,0.89,69.38%,-69.12%
5145,31-Dec-2016,23-Feb-2017,31-Dec-2016,"13,162","-37,562","-34,273","-34,273",-260.39%,-7.53%,-6.85,0.00,0.91,-369.30%,-491.93%
5145,31-Dec-2016,17-Nov-2016,30-Sep-2016,"13,857","-7,830","-7,303","-7,303",-52.70%,-1.55%,-1.46,0.00,0.94,17.70%,-25.91%
5145,31-Dec-2016,25-Aug-2016,30-Jun-2016,"40,385","-9,663","-8,874","-8,874",-21.97%,-1.89%,-1.77,0.00,0.94,-43.01%,-654.63%
5145,31-Dec-2016,26-May-2016,31-Mar-2016,"55,498","-8,020","-6,205","-6,205",-11.18%,-1.32%,-1.24,0.00,0.94,-7.17%,-323.60%
5145,31-Dec-2015,29-Feb-2016,31-Dec-2015,"25,757","-10,135","-5,790","-5,790",-22.48%,-1.16%,-1.16,0.00,1.00,0.17%,-463.92%
5145,31-Dec-2015,26-Nov-2015,30-Sep-2015,"46,195","-11,186","-5,800","-5,800",-12.56%,-1.14%,-1.16,0.00,1.02,-462.50%,"-1,504.36%"
5145,31-Dec-2015,20-Aug-2015,30-Jun-2015,"35,806","1,623","1,600","1,600",4.47%,0.33%,0.32,0.00,0.96,-42.34%,-0.44%
5145,31-Dec-2015,21-May-2015,31-Mar-2015,"34,082","3,133","2,775","2,775",8.14%,0.59%,0.56,0.00,0.94,74.42%,-40.28%
5145,31-Dec-2014,26-Feb-2015,31-Dec-2014,"28,864","-4,077","1,591","1,591",5.51%,0.35%,0.32,0.00,0.92,285.23%,-33.51%
5145,31-Dec-2014,18-Nov-2014,30-Sep-2014,"31,330",211,413,413,1.32%,0.09%,0.08,0.00,0.90,-74.30%,-88.07%
5145,31-Dec-2014,18-Aug-2014,30-Jun-2014,"31,708","1,782","1,607","1,607",5.07%,0.36%,0.32,1.00,0.90,-65.42%,-52.60%
5145,31-Dec-2014,21-May-2014,31-Mar-2014,"36,192","5,745","4,647","4,647",12.84%,1.02%,0.93,0.00,0.91,94.19%,7.77%
5145,31-Dec-2013,25-Feb-2014,31-Dec-2013,"74,310",930,"2,393","2,393",3.22%,0.53%,0.48,0.00,0.90,-30.90%,110.79%
5145,31-Dec-2013,19-Nov-2013,30-Sep-2013,"37,326","5,244","3,463","3,463",9.28%,0.77%,0.69,0.00,0.90,2.15%,-7.60%
7053,31-Mar-2024,30-Aug-2023,30-Jun-2023,"28,678",-633,-913,-781,-3.18%,-0.90%,-0.98,0.00,1.0934,74.30%,"-3,154.17%"
7053,31-Mar-2023,29-May-2023,31-Mar-2023,"26,246","-6,568","-6,479","-3,039",-24.69%,-3.54%,-3.82,0.00,1.08,"-1,119.80%",-529.19%
7053,31-Mar-2023,28-Feb-2023,31-Dec-2022,"28,873",-15,-165,298,-0.57%,0.33%,0.37,0.00,1.139,8.36%,-59.12%
7053,31-Mar-2023,30-Nov-2022,30-Sep-2022,"34,924","1,123",643,275,1.84%,0.30%,0.35,2.70,1.1688,"1,245.83%",-98.94%
7053,31-Mar-2023,30-Aug-2022,30-Jun-2022,"33,430",372,21,-24,0.06%,-0.03%,-0.03,0.00,1.1545,95.03%,98.46%
7053,31-Mar-2022,30-May-2022,31-Mar-2022,"38,928","-1,103","-1,447",-483,-3.72%,-0.52%,-0.60,0.00,1.16,-166.26%,-206.62%
7053,31-Mar-2022,28-Feb-2022,31-Dec-2021,"28,905",820,635,729,2.20%,0.77%,0.91,1.80,1.1841,-97.20%,240.19%
7053,31-Mar-2022,29-Nov-2021,30-Sep-2021,"22,735","25,417","25,306","26,006",111.31%,27.22%,32.49,1.80,1.1936,"1,765.98%","8,329.75%"
7053,31-Mar-2022,30-Aug-2021,30-Jun-2021,"21,892","-1,933","-2,135","-1,561",-9.75%,-2.24%,-1.95,0.00,0.8688,-444.59%,46.39%
7053,31-Mar-2021,28-Jun-2021,31-Mar-2021,"27,378",193,188,453,0.69%,0.64%,0.56,0.00,0.8842,187.12%,112.22%
7053,31-Mar-2021,26-Feb-2021,31-Dec-2020,"20,886",-261,-610,-520,-2.92%,-0.73%,-0.65,1.17,0.8943,-64.56%,48.00%
7053,31-Mar-2021,30-Nov-2020,30-Sep-2020,"17,856",-313,-600,-316,-3.36%,-0.44%,-0.39,0.00,0.9008,89.15%,63.64%
7053,31-Mar-2021,28-Aug-2020,30-Jun-2020,"13,544","-3,568","-3,721","-2,912",-27.47%,-4.02%,-3.64,0.00,0.9048,21.47%,-179.73%
7053,31-Mar-2020,30-Jun-2020,31-Mar-2020,"22,693","-3,971","-3,974","-3,708",-17.51%,-4.92%,-4.61,0.00,0.9368,-270.80%,-667.70%
7053,31-Mar-2020,26-Feb-2020,31-Dec-2019,"25,527",-994,"-1,278","-1,000",-5.01%,-1.26%,-1.24,0.00,0.983,-15.07%,-66.94%
7053,31-Mar-2020,28-Nov-2019,30-Sep-2019,"24,495","-1,175","-1,282",-869,-5.23%,-1.09%,-1.08,0.00,0.9957,16.52%,8.53%
7053,31-Mar-2020,29-Aug-2019,30-Jun-2019,"22,849","-1,231","-1,313","-1,041",-5.75%,-1.29%,-1.29,0.00,1.0065,-115.53%,31.92%
7053,31-Mar-2019,31-May-2019,31-Mar-2019,"23,297","-1,522","-1,076",-483,-4.62%,-0.58%,-0.60,1.80,1.0319,19.37%,-67.71%
7053,31-Mar-2019,28-Feb-2019,31-Dec-2018,"24,665",-346,-886,-599,-3.59%,-0.72%,-0.74,0.00,1.0379,36.95%,-145.90%
7053,31-Mar-2019,30-Nov-2018,30-Sep-2018,"26,151","-1,225","-1,344",-950,-5.14%,-1.11%,-1.18,0.00,1.0633,37.87%,-284.47%
7053,31-Mar-2019,30-Aug-2018,30-Jun-2018,"22,645","-1,274","-1,525","-1,529",-6.73%,-1.77%,-1.90,0.00,1.0751,-430.90%,-142.70%
7053,31-Mar-2018,31-May-2018,31-Mar-2018,"24,196",-352,-170,-288,-0.70%,-0.24%,-0.36,2.70,1.50,-122.07%,-260.89%
7053,31-Mar-2018,28-Feb-2018,31-Dec-2017,"24,129","1,989","1,298","1,305",5.38%,1.43%,2.47,2.70,1.7252,153.40%,269.92%
7053,31-Mar-2018,28-Nov-2017,30-Sep-2017,"25,039",753,754,515,3.01%,0.78%,0.99,0.00,1.2742,181.75%,"1,939.29%"
7053,31-Mar-2018,30-Aug-2017,30-Jun-2017,"20,469",-506,-531,-630,-2.59%,-0.96%,-1.21,0.00,1.2646,-451.96%,-164.71%
7053,31-Mar-2017,31-May-2017,31-Mar-2017,"21,302",389,267,179,1.25%,0.27%,0.34,2.70,1.2767,123.31%,358.97%
7053,31-Mar-2017,27-Feb-2017,31-Dec-2016,"22,679",-385,-521,-768,-2.30%,-1.14%,-1.48,0.00,1.3001,"-2,642.86%",-106.56%
7053,31-Mar-2017,29-Nov-2016,30-Sep-2016,"22,853",121,49,-28,0.21%,-0.04%,-0.05,0.00,1.3148,88.24%,88.80%
7053,31-Mar-2017,30-Aug-2016,30-Jun-2016,"21,036",-14,-146,-238,-0.69%,-0.35%,-0.46,0.00,1.3155,-710.26%,-53.55%
7053,31-Mar-2016,30-May-2016,31-Mar-2016,"19,855","-1,094",135,39,0.68%,0.05%,0.07,0.00,1.3252,-99.67%,-91.28%
7053,31-Mar-2016,29-Feb-2016,31-Dec-2015,"20,718","12,788","11,631","11,702",56.14%,16.47%,22.82,0.00,1.3856,"4,780.80%","8,283.22%"
7053,31-Mar-2016,30-Nov-2015,30-Sep-2015,"21,050",193,51,-250,0.24%,-0.42%,-0.49,0.00,1.1575,-61.29%,-327.27%
7053,31-Mar-2016,28-Aug-2015,30-Jun-2015,"20,378",109,-143,-155,-0.70%,-0.26%,-0.30,0.00,1.1514,-134.68%,"-1,837.50%"
7053,31-Mar-2015,29-May-2015,31-Mar-2015,"23,549",519,523,447,2.22%,0.76%,0.87,0.00,1.1486,412.59%,55.75%
7053,31-Mar-2015,27-Feb-2015,31-Dec-2014,"22,937",693,109,-143,0.48%,-0.24%,-0.28,0.00,1.146,-230.00%,-180.34%
7053,31-Mar-2015,28-Nov-2014,30-Sep-2014,"20,652",432,272,110,1.32%,0.18%,0.21,0.00,1.1488,"1,475.00%",128.95%
7053,31-Mar-2015,29-Aug-2014,30-Jun-2014,"20,691",574,119,-8,0.58%,-0.02%,-0.02,0.00,1.1469,-102.79%,-103.77%
7053,31-Mar-2014,30-May-2014,31-Mar-2014,"19,099",9,295,287,1.54%,0.49%,0.60,0.00,1.2345,61.24%,172.84%
7053,31-Mar-2014,28-Feb-2014,31-Dec-2013,"21,030",297,95,178,0.45%,0.30%,0.37,0.00,1.2285,146.84%,154.27%
7053,31-Mar-2014,29-Nov-2013,30-Sep-2013,"21,574",-295,-466,-380,-2.16%,-0.65%,-0.79,0.00,1.22,-279.25%,49.60%
9792,31-Dec-2023,16-Aug-2023,30-Jun-2023,"47,493","2,515","2,391","2,392",5.03%,1.77%,0.20,0.00,0.1102,-47.98%,-79.96%
9792,31-Dec-2023,19-May-2023,31-Mar-2023,"45,998","5,279","4,598","4,598",10.00%,3.48%,0.38,0.00,0.1081,-45.14%,-46.86%
9792,31-Dec-2022,27-Feb-2023,31-Dec-2022,"50,753","10,811","8,382","8,382",16.52%,6.55%,0.68,2.00,0.1045,-24.78%,-26.90%
9792,31-Dec-2022,29-Nov-2022,30-Sep-2022,"54,826","11,410","11,135","11,144",20.31%,7.79%,0.91,0.00,0.1167,-6.66%,-18.54%
9792,31-Dec-2022,17-Aug-2022,30-Jun-2022,"53,412","12,548","11,941","11,939",22.36%,8.97%,0.97,1.00,0.1085,37.99%,-5.33%
9792,31-Dec-2022,18-May-2022,31-Mar-2022,"54,948","10,499","8,654","8,652",15.75%,6.50%,0.71,3.00,0.1086,-24.55%,2.09%
9792,31-Dec-2021,28-Feb-2022,31-Dec-2021,"57,133","12,719","11,479","11,467",20.09%,7.12%,0.94,0.00,0.1313,-16.18%,31.29%
9792,31-Dec-2021,18-Nov-2021,30-Sep-2021,"58,819","16,553","13,681","13,680",23.26%,9.15%,1.12,0.00,0.1219,8.48%,11.75%
9792,31-Dec-2021,15-Sep-2021,30-Jun-2021,"55,537","13,732","12,609","12,611",22.70%,11.09%,1.03,0.00,0.0928,48.80%,42.32%
9792,31-Dec-2021,28-May-2021,31-Mar-2021,"52,010","9,260","8,472","8,475",16.29%,8.40%,0.69,0.00,0.0823,-2.97%,-9.29%
9792,31-Dec-2020,10-Mar-2021,31-Dec-2020,"52,345","10,832","8,734","8,734",16.69%,9.54%,0.72,2.50,0.0753,-28.66%,-18.22%
9792,31-Dec-2020,18-Nov-2020,30-Sep-2020,"50,734","13,612","12,238","12,242",24.12%,10.43%,1.00,0.00,0.0951,38.16%,-26.07%
9792,31-Dec-2020,17-Aug-2020,30-Jun-2020,"49,069","10,238","8,859","8,861",18.05%,8.36%,0.72,0.00,0.0857,-5.16%,-7.10%
